,id,filepath,label,fold
4884,193394-3-0-11,fold1/193394-3-0-11.wav,3,1
4885,193394-3-0-4,fold1/193394-3-0-4.wav,3,1
4886,193394-3-0-7,fold1/193394-3-0-7.wav,3,1
4887,193697-2-0-103,fold6/193697-2-0-103.wav,2,6
4888,193697-2-0-107,fold6/193697-2-0-107.wav,2,6
4889,193697-2-0-110,fold6/193697-2-0-110.wav,2,6
4890,193697-2-0-135,fold6/193697-2-0-135.wav,2,6
4891,193697-2-0-5,fold6/193697-2-0-5.wav,2,6
4892,193697-2-0-90,fold6/193697-2-0-90.wav,2,6
4893,193697-2-0-99,fold6/193697-2-0-99.wav,2,6
4894,193698-2-0-112,fold1/193698-2-0-112.wav,2,1
4895,193698-2-0-113,fold1/193698-2-0-113.wav,2,1
4896,193698-2-0-114,fold1/193698-2-0-114.wav,2,1
4897,193698-2-0-140,fold1/193698-2-0-140.wav,2,1
4898,193698-2-0-42,fold1/193698-2-0-42.wav,2,1
4899,193698-2-0-58,fold1/193698-2-0-58.wav,2,1
4900,193698-2-0-64,fold1/193698-2-0-64.wav,2,1
4901,193698-2-0-89,fold1/193698-2-0-89.wav,2,1
4902,193699-2-0-109,fold8/193699-2-0-109.wav,2,8
4903,193699-2-0-3,fold8/193699-2-0-3.wav,2,8
4904,193699-2-0-32,fold8/193699-2-0-32.wav,2,8
4905,193699-2-0-33,fold8/193699-2-0-33.wav,2,8
4906,193699-2-0-46,fold8/193699-2-0-46.wav,2,8
4907,193699-2-0-54,fold8/193699-2-0-54.wav,2,8
4908,193699-2-0-62,fold8/193699-2-0-62.wav,2,8
4909,193699-2-0-69,fold8/193699-2-0-69.wav,2,8
4910,194310-9-0-15,fold9/194310-9-0-15.wav,9,9
4911,194310-9-0-3,fold9/194310-9-0-3.wav,9,9
4912,194310-9-0-35,fold9/194310-9-0-35.wav,9,9
4913,194310-9-0-7,fold9/194310-9-0-7.wav,9,9
4914,194310-9-0-73,fold9/194310-9-0-73.wav,9,9
4915,194310-9-0-8,fold9/194310-9-0-8.wav,9,9
4916,194321-9-0-100,fold6/194321-9-0-100.wav,9,6
4917,194321-9-0-126,fold6/194321-9-0-126.wav,9,6
4918,194321-9-0-150,fold6/194321-9-0-150.wav,9,6
4919,194321-9-0-241,fold6/194321-9-0-241.wav,9,6
4920,194321-9-0-6,fold6/194321-9-0-6.wav,9,6
4921,194321-9-0-61,fold6/194321-9-0-61.wav,9,6
4922,194458-9-0-2,fold4/194458-9-0-2.wav,9,4
4923,194458-9-0-34,fold4/194458-9-0-34.wav,9,4
4924,194458-9-1-122,fold4/194458-9-1-122.wav,9,4
4925,194458-9-1-75,fold4/194458-9-1-75.wav,9,4
4926,194458-9-1-91,fold4/194458-9-1-91.wav,9,4
4927,194732-9-0-126,fold1/194732-9-0-126.wav,9,1
4928,194732-9-0-163,fold1/194732-9-0-163.wav,9,1
4929,194732-9-0-171,fold1/194732-9-0-171.wav,9,1
4930,194732-9-0-175,fold1/194732-9-0-175.wav,9,1
4931,194732-9-0-191,fold1/194732-9-0-191.wav,9,1
4932,194732-9-0-41,fold1/194732-9-0-41.wav,9,1
4933,194732-9-0-95,fold1/194732-9-0-95.wav,9,1
4934,194733-9-0-1,fold8/194733-9-0-1.wav,9,8
4935,194733-9-0-10,fold8/194733-9-0-10.wav,9,8
4936,194733-9-0-11,fold8/194733-9-0-11.wav,9,8
4937,194733-9-0-12,fold8/194733-9-0-12.wav,9,8
4938,194733-9-0-14,fold8/194733-9-0-14.wav,9,8
4939,194733-9-0-16,fold8/194733-9-0-16.wav,9,8
4940,194733-9-0-7,fold8/194733-9-0-7.wav,9,8
4941,194753-3-0-0,fold6/194753-3-0-0.wav,3,6
4942,194753-3-1-0,fold6/194753-3-1-0.wav,3,6
4943,194753-3-2-0,fold6/194753-3-2-0.wav,3,6
4944,194753-3-3-0,fold6/194753-3-3-0.wav,3,6
4945,194754-3-0-0,fold7/194754-3-0-0.wav,3,7
4946,194754-3-0-1,fold7/194754-3-0-1.wav,3,7
4947,194754-3-0-2,fold7/194754-3-0-2.wav,3,7
4948,194841-9-0-130,fold2/194841-9-0-130.wav,9,2
4949,194841-9-0-144,fold2/194841-9-0-144.wav,9,2
4950,194841-9-0-164,fold2/194841-9-0-164.wav,9,2
4951,194841-9-0-178,fold2/194841-9-0-178.wav,9,2
4952,194841-9-0-222,fold2/194841-9-0-222.wav,9,2
4953,194841-9-0-48,fold2/194841-9-0-48.wav,9,2
4954,194910-9-0-108,fold5/194910-9-0-108.wav,9,5
4955,194910-9-0-26,fold5/194910-9-0-26.wav,9,5
4956,194910-9-0-5,fold5/194910-9-0-5.wav,9,5
4957,194910-9-0-63,fold5/194910-9-0-63.wav,9,5
4958,194910-9-0-65,fold5/194910-9-0-65.wav,9,5
4959,19496-3-0-0,fold3/19496-3-0-0.wav,3,3
4960,19496-3-1-0,fold3/19496-3-1-0.wav,3,3
4961,19496-3-1-1,fold3/19496-3-1-1.wav,3,3
4962,194962-5-0-0,fold7/194962-5-0-0.wav,5,7
4963,194962-5-0-1,fold7/194962-5-0-1.wav,5,7
4964,194962-5-0-2,fold7/194962-5-0-2.wav,5,7
4965,19503-3-0-0,fold5/19503-3-0-0.wav,3,5
4966,19503-3-1-0,fold5/19503-3-1-0.wav,3,5
4967,19503-3-2-0,fold5/19503-3-2-0.wav,3,5
4968,195063-4-0-0,fold10/195063-4-0-0.wav,4,10
4969,195063-4-1-0,fold10/195063-4-1-0.wav,4,10
4970,195451-5-0-0,fold3/195451-5-0-0.wav,5,3
4971,195451-5-0-1,fold3/195451-5-0-1.wav,5,3
4972,195451-5-0-10,fold3/195451-5-0-10.wav,5,3
4973,195451-5-0-11,fold3/195451-5-0-11.wav,5,3
4974,195451-5-0-12,fold3/195451-5-0-12.wav,5,3
4975,195451-5-0-13,fold3/195451-5-0-13.wav,5,3
4976,195451-5-0-14,fold3/195451-5-0-14.wav,5,3
4977,195451-5-0-15,fold3/195451-5-0-15.wav,5,3
4978,195451-5-0-16,fold3/195451-5-0-16.wav,5,3
4979,195451-5-0-17,fold3/195451-5-0-17.wav,5,3
4980,195451-5-0-18,fold3/195451-5-0-18.wav,5,3
4981,195451-5-0-19,fold3/195451-5-0-19.wav,5,3
4982,195451-5-0-2,fold3/195451-5-0-2.wav,5,3
4983,195451-5-0-20,fold3/195451-5-0-20.wav,5,3
4984,195451-5-0-21,fold3/195451-5-0-21.wav,5,3
4985,195451-5-0-3,fold3/195451-5-0-3.wav,5,3
4986,195451-5-0-4,fold3/195451-5-0-4.wav,5,3
4987,195451-5-0-5,fold3/195451-5-0-5.wav,5,3
4988,195451-5-0-6,fold3/195451-5-0-6.wav,5,3
4989,195451-5-0-7,fold3/195451-5-0-7.wav,5,3
4990,195451-5-0-8,fold3/195451-5-0-8.wav,5,3
4991,195451-5-0-9,fold3/195451-5-0-9.wav,5,3
4992,195969-0-0-1,fold4/195969-0-0-1.wav,0,4
4993,195969-0-0-10,fold4/195969-0-0-10.wav,0,4
4994,195969-0-0-12,fold4/195969-0-0-12.wav,0,4
4995,195969-0-0-13,fold4/195969-0-0-13.wav,0,4
4996,195969-0-0-14,fold4/195969-0-0-14.wav,0,4
4997,195969-0-0-15,fold4/195969-0-0-15.wav,0,4
4998,195969-0-0-17,fold4/195969-0-0-17.wav,0,4
4999,195969-0-0-18,fold4/195969-0-0-18.wav,0,4
5000,195969-0-0-19,fold4/195969-0-0-19.wav,0,4
5001,195969-0-0-2,fold4/195969-0-0-2.wav,0,4
5002,195969-0-0-20,fold4/195969-0-0-20.wav,0,4
5003,195969-0-0-21,fold4/195969-0-0-21.wav,0,4
5004,195969-0-0-22,fold4/195969-0-0-22.wav,0,4
5005,195969-0-0-24,fold4/195969-0-0-24.wav,0,4
5006,195969-0-0-25,fold4/195969-0-0-25.wav,0,4
5007,195969-0-0-26,fold4/195969-0-0-26.wav,0,4
5008,195969-0-0-28,fold4/195969-0-0-28.wav,0,4
5009,195969-0-0-4,fold4/195969-0-0-4.wav,0,4
5010,195969-0-0-5,fold4/195969-0-0-5.wav,0,4
5011,195969-0-0-6,fold4/195969-0-0-6.wav,0,4
5012,195969-0-0-7,fold4/195969-0-0-7.wav,0,4
5013,195969-0-0-8,fold4/195969-0-0-8.wav,0,4
5014,195969-0-0-9,fold4/195969-0-0-9.wav,0,4
5015,196057-2-0-0,fold8/196057-2-0-0.wav,2,8
5016,196058-2-0-0,fold9/196058-2-0-0.wav,2,9
5017,196059-2-0-0,fold7/196059-2-0-0.wav,2,7
5018,196059-2-0-1,fold7/196059-2-0-1.wav,2,7
5019,196060-2-0-0,fold3/196060-2-0-0.wav,2,3
5020,196061-2-0-0,fold4/196061-2-0-0.wav,2,4
5021,196062-2-0-0,fold5/196062-2-0-0.wav,2,5
5022,196063-2-0-0,fold2/196063-2-0-0.wav,2,2
5023,196063-2-0-1,fold2/196063-2-0-1.wav,2,2
5024,196063-2-0-2,fold2/196063-2-0-2.wav,2,2
5025,196064-2-0-0,fold7/196064-2-0-0.wav,2,7
5026,196065-2-0-0,fold1/196065-2-0-0.wav,2,1
5027,196066-2-0-0,fold9/196066-2-0-0.wav,2,9
5028,196066-2-0-1,fold9/196066-2-0-1.wav,2,9
5029,196067-2-0-0,fold2/196067-2-0-0.wav,2,2
5030,196068-2-0-0,fold8/196068-2-0-0.wav,2,8
5031,196068-2-0-1,fold8/196068-2-0-1.wav,2,8
5032,196069-2-0-0,fold10/196069-2-0-0.wav,2,10
5033,196070-2-0-0,fold7/196070-2-0-0.wav,2,7
5034,196070-2-0-1,fold7/196070-2-0-1.wav,2,7
5035,196070-2-0-2,fold7/196070-2-0-2.wav,2,7
5036,196070-2-0-3,fold7/196070-2-0-3.wav,2,7
5037,196070-2-0-4,fold7/196070-2-0-4.wav,2,7
5038,196070-2-0-5,fold7/196070-2-0-5.wav,2,7
5039,196071-2-0-0,fold5/196071-2-0-0.wav,2,5
5040,196072-2-0-0,fold4/196072-2-0-0.wav,2,4
5041,196073-2-0-0,fold3/196073-2-0-0.wav,2,3
5042,196074-2-0-0,fold8/196074-2-0-0.wav,2,8
5043,196075-2-0-0,fold7/196075-2-0-0.wav,2,7
5044,196076-2-0-0,fold6/196076-2-0-0.wav,2,6
5045,196077-2-0-0,fold6/196077-2-0-0.wav,2,6
5046,196077-2-0-1,fold6/196077-2-0-1.wav,2,6
5047,196078-2-0-0,fold2/196078-2-0-0.wav,2,2
5048,196079-2-0-0,fold1/196079-2-0-0.wav,2,1
5049,196080-2-0-0,fold4/196080-2-0-0.wav,2,4
5050,196081-2-0-0,fold5/196081-2-0-0.wav,2,5
5051,196082-2-0-0,fold2/196082-2-0-0.wav,2,2
5052,196083-2-0-0,fold3/196083-2-0-0.wav,2,3
5053,196084-2-0-0,fold10/196084-2-0-0.wav,2,10
5054,196084-2-0-1,fold10/196084-2-0-1.wav,2,10
5055,196084-2-0-2,fold10/196084-2-0-2.wav,2,10
5056,196085-2-0-0,fold5/196085-2-0-0.wav,2,5
5057,196085-2-0-1,fold5/196085-2-0-1.wav,2,5
5058,196085-2-0-2,fold5/196085-2-0-2.wav,2,5
5059,196085-2-0-3,fold5/196085-2-0-3.wav,2,5
5060,196085-2-0-4,fold5/196085-2-0-4.wav,2,5
5061,196086-2-0-0,fold10/196086-2-0-0.wav,2,10
5062,196087-2-0-0,fold1/196087-2-0-0.wav,2,1
5063,196088-2-0-0,fold6/196088-2-0-0.wav,2,6
5064,196127-3-0-0,fold10/196127-3-0-0.wav,3,10
5065,196127-3-0-1,fold10/196127-3-0-1.wav,3,10
5066,196127-3-0-3,fold10/196127-3-0-3.wav,3,10
5067,196127-3-0-4,fold10/196127-3-0-4.wav,3,10
5068,196384-9-0-11,fold2/196384-9-0-11.wav,9,2
5069,196384-9-0-15,fold2/196384-9-0-15.wav,9,2
5070,196384-9-0-16,fold2/196384-9-0-16.wav,9,2
5071,196384-9-0-18,fold2/196384-9-0-18.wav,9,2
5072,196384-9-0-2,fold2/196384-9-0-2.wav,9,2
5073,196384-9-0-27,fold2/196384-9-0-27.wav,9,2
5074,196400-6-0-0,fold1/196400-6-0-0.wav,6,1
5075,196561-3-0-16,fold8/196561-3-0-16.wav,3,8
5076,196561-3-0-29,fold8/196561-3-0-29.wav,3,8
5077,196561-3-0-44,fold8/196561-3-0-44.wav,3,8
5078,196561-3-0-9,fold8/196561-3-0-9.wav,3,8
5079,197073-3-0-0,fold1/197073-3-0-0.wav,3,1
5080,197073-3-3-0,fold1/197073-3-3-0.wav,3,1
5081,197073-3-4-3,fold1/197073-3-4-3.wav,3,1
5082,197073-3-7-0,fold1/197073-3-7-0.wav,3,1
5083,197074-3-0-4,fold3/197074-3-0-4.wav,3,3
5084,197074-3-0-5,fold3/197074-3-0-5.wav,3,3
5085,197074-3-0-6,fold3/197074-3-0-6.wav,3,3
5086,197075-3-1-1,fold6/197075-3-1-1.wav,3,6
5087,197075-3-4-1,fold6/197075-3-4-1.wav,3,6
5088,197075-3-6-0,fold6/197075-3-6-0.wav,3,6
5089,197075-3-7-5,fold6/197075-3-7-5.wav,3,6
5090,197080-3-0-1,fold7/197080-3-0-1.wav,3,7
5091,197080-3-0-6,fold7/197080-3-0-6.wav,3,7
5092,197080-3-0-7,fold7/197080-3-0-7.wav,3,7
5093,197080-3-1-0,fold7/197080-3-1-0.wav,3,7
5094,197243-3-0-0,fold5/197243-3-0-0.wav,3,5
5095,197243-3-1-0,fold5/197243-3-1-0.wav,3,5
5096,197318-6-0-0,fold1/197318-6-0-0.wav,6,1
5097,197318-6-1-0,fold1/197318-6-1-0.wav,6,1
5098,197318-6-10-0,fold1/197318-6-10-0.wav,6,1
5099,197318-6-11-0,fold1/197318-6-11-0.wav,6,1
5100,197318-6-12-0,fold1/197318-6-12-0.wav,6,1
5101,197318-6-2-0,fold1/197318-6-2-0.wav,6,1
5102,197318-6-3-0,fold1/197318-6-3-0.wav,6,1
5103,197318-6-4-0,fold1/197318-6-4-0.wav,6,1
5104,197318-6-5-0,fold1/197318-6-5-0.wav,6,1
5105,197318-6-6-0,fold1/197318-6-6-0.wav,6,1
5106,197318-6-7-0,fold1/197318-6-7-0.wav,6,1
5107,197318-6-8-0,fold1/197318-6-8-0.wav,6,1
5108,197318-6-9-0,fold1/197318-6-9-0.wav,6,1
5109,197320-6-0-0,fold2/197320-6-0-0.wav,6,2
5110,197320-6-1-0,fold2/197320-6-1-0.wav,6,2
5111,197320-6-10-0,fold2/197320-6-10-0.wav,6,2
5112,197320-6-11-0,fold2/197320-6-11-0.wav,6,2
5113,197320-6-12-0,fold2/197320-6-12-0.wav,6,2
5114,197320-6-2-0,fold2/197320-6-2-0.wav,6,2
5115,197320-6-3-0,fold2/197320-6-3-0.wav,6,2
5116,197320-6-4-0,fold2/197320-6-4-0.wav,6,2
5117,197320-6-5-0,fold2/197320-6-5-0.wav,6,2
5118,197320-6-6-0,fold2/197320-6-6-0.wav,6,2
5119,197320-6-7-0,fold2/197320-6-7-0.wav,6,2
5120,197320-6-8-0,fold2/197320-6-8-0.wav,6,2
5121,197320-6-9-0,fold2/197320-6-9-0.wav,6,2
5122,197554-2-0-23,fold10/197554-2-0-23.wav,2,10
5123,197554-2-0-26,fold10/197554-2-0-26.wav,2,10
5124,197554-2-0-28,fold10/197554-2-0-28.wav,2,10
5125,197554-2-0-3,fold10/197554-2-0-3.wav,2,10
5126,197554-2-0-60,fold10/197554-2-0-60.wav,2,10
5127,197554-2-0-69,fold10/197554-2-0-69.wav,2,10
5128,197554-2-0-74,fold10/197554-2-0-74.wav,2,10
5129,197554-2-0-82,fold10/197554-2-0-82.wav,2,10
5130,199261-3-0-0,fold10/199261-3-0-0.wav,3,10
5131,199261-3-0-1,fold10/199261-3-0-1.wav,3,10
5132,199261-3-0-2,fold10/199261-3-0-2.wav,3,10
5133,199261-3-0-4,fold10/199261-3-0-4.wav,3,10
5134,199769-1-0-0,fold3/199769-1-0-0.wav,1,3
5135,199769-1-0-1,fold3/199769-1-0-1.wav,1,3
5136,199769-1-0-10,fold3/199769-1-0-10.wav,1,3
5137,199769-1-0-11,fold3/199769-1-0-11.wav,1,3
5138,199769-1-0-12,fold3/199769-1-0-12.wav,1,3
5139,199769-1-0-13,fold3/199769-1-0-13.wav,1,3
5140,199769-1-0-14,fold3/199769-1-0-14.wav,1,3
5141,199769-1-0-15,fold3/199769-1-0-15.wav,1,3
5142,199769-1-0-16,fold3/199769-1-0-16.wav,1,3
5143,199769-1-0-17,fold3/199769-1-0-17.wav,1,3
5144,199769-1-0-18,fold3/199769-1-0-18.wav,1,3
5145,199769-1-0-2,fold3/199769-1-0-2.wav,1,3
5146,199769-1-0-3,fold3/199769-1-0-3.wav,1,3
5147,199769-1-0-4,fold3/199769-1-0-4.wav,1,3
5148,199769-1-0-5,fold3/199769-1-0-5.wav,1,3
5149,199769-1-0-6,fold3/199769-1-0-6.wav,1,3
5150,199769-1-0-7,fold3/199769-1-0-7.wav,1,3
5151,199769-1-0-8,fold3/199769-1-0-8.wav,1,3
5152,199769-1-0-9,fold3/199769-1-0-9.wav,1,3
5153,199929-4-0-0,fold4/199929-4-0-0.wav,4,4
5154,199929-4-1-0,fold4/199929-4-1-0.wav,4,4
5155,199929-4-2-0,fold4/199929-4-2-0.wav,4,4
5156,20015-3-0-12,fold5/20015-3-0-12.wav,3,5
5157,20015-3-0-14,fold5/20015-3-0-14.wav,3,5
5158,20015-3-0-19,fold5/20015-3-0-19.wav,3,5
5159,20015-3-0-4,fold5/20015-3-0-4.wav,3,5
5160,200161-3-6-0,fold3/200161-3-6-0.wav,3,3
5161,200161-3-6-3,fold3/200161-3-6-3.wav,3,3
5162,200161-3-6-4,fold3/200161-3-6-4.wav,3,3
5163,200161-3-7-0,fold3/200161-3-7-0.wav,3,3
5164,200460-6-0-0,fold10/200460-6-0-0.wav,6,10
5165,200460-6-1-0,fold10/200460-6-1-0.wav,6,10
5166,200460-6-2-0,fold10/200460-6-2-0.wav,6,10
5167,200460-6-3-0,fold10/200460-6-3-0.wav,6,10
5168,200460-6-4-0,fold10/200460-6-4-0.wav,6,10
5169,200460-6-5-0,fold10/200460-6-5-0.wav,6,10
5170,200786-5-0-0,fold10/200786-5-0-0.wav,5,10
5171,200786-5-1-0,fold10/200786-5-1-0.wav,5,10
5172,200786-5-1-1,fold10/200786-5-1-1.wav,5,10
5173,200786-5-1-2,fold10/200786-5-1-2.wav,5,10
5174,200786-5-1-3,fold10/200786-5-1-3.wav,5,10
5175,200786-5-1-4,fold10/200786-5-1-4.wav,5,10
5176,200786-5-1-5,fold10/200786-5-1-5.wav,5,10
5177,201207-3-0-0,fold4/201207-3-0-0.wav,3,4
5178,201207-3-13-0,fold4/201207-3-13-0.wav,3,4
5179,201207-3-21-0,fold4/201207-3-21-0.wav,3,4
5180,201207-3-29-0,fold4/201207-3-29-0.wav,3,4
5181,201652-5-0-0,fold2/201652-5-0-0.wav,5,2
5182,201652-5-0-1,fold2/201652-5-0-1.wav,5,2
5183,201652-5-0-2,fold2/201652-5-0-2.wav,5,2
5184,201652-5-0-3,fold2/201652-5-0-3.wav,5,2
5185,201652-5-1-0,fold2/201652-5-1-0.wav,5,2
5186,201652-5-2-0,fold2/201652-5-2-0.wav,5,2
5187,201652-5-2-1,fold2/201652-5-2-1.wav,5,2
5188,201652-5-2-2,fold2/201652-5-2-2.wav,5,2
5189,201652-5-2-3,fold2/201652-5-2-3.wav,5,2
5190,201652-5-2-4,fold2/201652-5-2-4.wav,5,2
5191,201652-5-2-5,fold2/201652-5-2-5.wav,5,2
5192,201652-5-3-0,fold2/201652-5-3-0.wav,5,2
5193,201652-5-3-1,fold2/201652-5-3-1.wav,5,2
5194,201652-5-3-2,fold2/201652-5-3-2.wav,5,2
5195,201652-5-3-3,fold2/201652-5-3-3.wav,5,2
5196,201652-5-3-4,fold2/201652-5-3-4.wav,5,2
5197,201652-5-4-0,fold2/201652-5-4-0.wav,5,2
5198,201652-5-4-1,fold2/201652-5-4-1.wav,5,2
5199,201652-5-4-2,fold2/201652-5-4-2.wav,5,2
5200,201652-5-4-3,fold2/201652-5-4-3.wav,5,2
5201,201652-5-4-4,fold2/201652-5-4-4.wav,5,2
5202,201652-5-4-5,fold2/201652-5-4-5.wav,5,2
5203,201652-5-4-6,fold2/201652-5-4-6.wav,5,2
5204,201652-5-4-7,fold2/201652-5-4-7.wav,5,2
5205,201652-5-4-8,fold2/201652-5-4-8.wav,5,2
5206,201652-5-4-9,fold2/201652-5-4-9.wav,5,2
5207,201652-5-5-0,fold2/201652-5-5-0.wav,5,2
5208,201652-5-5-1,fold2/201652-5-5-1.wav,5,2
5209,201652-5-5-2,fold2/201652-5-5-2.wav,5,2
5210,201652-5-5-3,fold2/201652-5-5-3.wav,5,2
5211,201652-5-5-4,fold2/201652-5-5-4.wav,5,2
5212,201652-5-5-5,fold2/201652-5-5-5.wav,5,2
5213,201988-5-0-0,fold7/201988-5-0-0.wav,5,7
5214,201988-5-0-1,fold7/201988-5-0-1.wav,5,7
5215,201988-5-0-10,fold7/201988-5-0-10.wav,5,7
5216,201988-5-0-11,fold7/201988-5-0-11.wav,5,7
5217,201988-5-0-12,fold7/201988-5-0-12.wav,5,7
5218,201988-5-0-13,fold7/201988-5-0-13.wav,5,7
5219,201988-5-0-14,fold7/201988-5-0-14.wav,5,7
5220,201988-5-0-15,fold7/201988-5-0-15.wav,5,7
5221,201988-5-0-16,fold7/201988-5-0-16.wav,5,7
5222,201988-5-0-17,fold7/201988-5-0-17.wav,5,7
5223,201988-5-0-18,fold7/201988-5-0-18.wav,5,7
5224,201988-5-0-19,fold7/201988-5-0-19.wav,5,7
5225,201988-5-0-2,fold7/201988-5-0-2.wav,5,7
5226,201988-5-0-20,fold7/201988-5-0-20.wav,5,7
5227,201988-5-0-21,fold7/201988-5-0-21.wav,5,7
5228,201988-5-0-22,fold7/201988-5-0-22.wav,5,7
5229,201988-5-0-3,fold7/201988-5-0-3.wav,5,7
5230,201988-5-0-4,fold7/201988-5-0-4.wav,5,7
5231,201988-5-0-5,fold7/201988-5-0-5.wav,5,7
5232,201988-5-0-6,fold7/201988-5-0-6.wav,5,7
5233,201988-5-0-7,fold7/201988-5-0-7.wav,5,7
5234,201988-5-0-8,fold7/201988-5-0-8.wav,5,7
5235,201988-5-0-9,fold7/201988-5-0-9.wav,5,7
5236,201988-5-1-0,fold7/201988-5-1-0.wav,5,7
5237,202334-9-0-105,fold10/202334-9-0-105.wav,9,10
5238,202334-9-0-106,fold10/202334-9-0-106.wav,9,10
5239,202334-9-0-137,fold10/202334-9-0-137.wav,9,10
5240,202334-9-0-202,fold10/202334-9-0-202.wav,9,10
5241,202334-9-0-63,fold10/202334-9-0-63.wav,9,10
5242,202334-9-0-88,fold10/202334-9-0-88.wav,9,10
5243,202516-0-0-0,fold7/202516-0-0-0.wav,0,7
5244,202516-0-0-1,fold7/202516-0-0-1.wav,0,7
5245,202516-0-0-10,fold7/202516-0-0-10.wav,0,7
5246,202516-0-0-11,fold7/202516-0-0-11.wav,0,7
5247,202516-0-0-2,fold7/202516-0-0-2.wav,0,7
5248,202516-0-0-3,fold7/202516-0-0-3.wav,0,7
5249,202516-0-0-4,fold7/202516-0-0-4.wav,0,7
5250,202516-0-0-5,fold7/202516-0-0-5.wav,0,7
5251,202516-0-0-6,fold7/202516-0-0-6.wav,0,7
5252,202516-0-0-7,fold7/202516-0-0-7.wav,0,7
5253,202516-0-0-8,fold7/202516-0-0-8.wav,0,7
5254,202516-0-0-9,fold7/202516-0-0-9.wav,0,7
5255,202517-0-0-0,fold4/202517-0-0-0.wav,0,4
5256,20285-3-0-0,fold5/20285-3-0-0.wav,3,5
5257,20285-3-1-0,fold5/20285-3-1-0.wav,3,5
5258,20285-3-1-1,fold5/20285-3-1-1.wav,3,5
5259,20285-3-2-0,fold5/20285-3-2-0.wav,3,5
5260,203128-3-1-0,fold2/203128-3-1-0.wav,3,2
5261,203128-3-3-0,fold2/203128-3-3-0.wav,3,2
5262,203128-3-6-0,fold2/203128-3-6-0.wav,3,2
5263,203128-3-9-0,fold2/203128-3-9-0.wav,3,2
5264,203355-3-0-0,fold6/203355-3-0-0.wav,3,6
5265,203355-3-1-0,fold6/203355-3-1-0.wav,3,6
5266,203356-3-0-0,fold1/203356-3-0-0.wav,3,1
5267,203356-3-0-1,fold1/203356-3-0-1.wav,3,1
5268,203356-3-0-2,fold1/203356-3-0-2.wav,3,1
5269,203356-3-0-3,fold1/203356-3-0-3.wav,3,1
5270,203424-9-0-15,fold10/203424-9-0-15.wav,9,10
5271,203424-9-0-18,fold10/203424-9-0-18.wav,9,10
5272,203424-9-0-26,fold10/203424-9-0-26.wav,9,10
5273,203424-9-0-34,fold10/203424-9-0-34.wav,9,10
5274,203424-9-0-4,fold10/203424-9-0-4.wav,9,10
5275,203424-9-0-46,fold10/203424-9-0-46.wav,9,10
5276,203440-3-0-0,fold1/203440-3-0-0.wav,3,1
5277,203440-3-0-1,fold1/203440-3-0-1.wav,3,1
5278,203440-3-0-5,fold1/203440-3-0-5.wav,3,1
5279,203440-3-0-6,fold1/203440-3-0-6.wav,3,1
5280,203516-3-0-0,fold5/203516-3-0-0.wav,3,5
5281,203654-9-0-15,fold5/203654-9-0-15.wav,9,5
5282,203654-9-0-28,fold5/203654-9-0-28.wav,9,5
5283,203654-9-0-39,fold5/203654-9-0-39.wav,9,5
5284,203654-9-0-42,fold5/203654-9-0-42.wav,9,5
5285,203654-9-0-60,fold5/203654-9-0-60.wav,9,5
5286,203654-9-0-8,fold5/203654-9-0-8.wav,9,5
5287,203913-8-0-0,fold5/203913-8-0-0.wav,8,5
5288,203913-8-0-1,fold5/203913-8-0-1.wav,8,5
5289,203913-8-0-10,fold5/203913-8-0-10.wav,8,5
5290,203913-8-0-11,fold5/203913-8-0-11.wav,8,5
5291,203913-8-0-12,fold5/203913-8-0-12.wav,8,5
5292,203913-8-0-2,fold5/203913-8-0-2.wav,8,5
5293,203913-8-0-3,fold5/203913-8-0-3.wav,8,5
5294,203913-8-0-4,fold5/203913-8-0-4.wav,8,5
5295,203913-8-0-5,fold5/203913-8-0-5.wav,8,5
5296,203913-8-0-6,fold5/203913-8-0-6.wav,8,5
5297,203913-8-0-7,fold5/203913-8-0-7.wav,8,5
5298,203913-8-0-8,fold5/203913-8-0-8.wav,8,5
5299,203913-8-0-9,fold5/203913-8-0-9.wav,8,5
5300,203913-8-1-0,fold5/203913-8-1-0.wav,8,5
5301,203913-8-1-1,fold5/203913-8-1-1.wav,8,5
5302,203913-8-1-2,fold5/203913-8-1-2.wav,8,5
5303,203913-8-1-3,fold5/203913-8-1-3.wav,8,5
5304,203913-8-1-4,fold5/203913-8-1-4.wav,8,5
5305,203913-8-1-5,fold5/203913-8-1-5.wav,8,5
5306,203929-7-1-0,fold2/203929-7-1-0.wav,7,2
5307,203929-7-1-1,fold2/203929-7-1-1.wav,7,2
5308,203929-7-1-2,fold2/203929-7-1-2.wav,7,2
5309,203929-7-1-3,fold2/203929-7-1-3.wav,7,2
5310,203929-7-1-6,fold2/203929-7-1-6.wav,7,2
5311,203929-7-1-7,fold2/203929-7-1-7.wav,7,2
5312,203929-7-1-8,fold2/203929-7-1-8.wav,7,2
5313,203929-7-10-0,fold2/203929-7-10-0.wav,7,2
5314,203929-7-10-1,fold2/203929-7-10-1.wav,7,2
5315,203929-7-10-2,fold2/203929-7-10-2.wav,7,2
5316,203929-7-2-0,fold2/203929-7-2-0.wav,7,2
5317,203929-7-2-11,fold2/203929-7-2-11.wav,7,2
5318,203929-7-2-2,fold2/203929-7-2-2.wav,7,2
5319,203929-7-2-3,fold2/203929-7-2-3.wav,7,2
5320,203929-7-2-5,fold2/203929-7-2-5.wav,7,2
